id,P001786,P001787,P001788,P001789,P001790,P001791
31d91b4720174dfeb2af432f5f3760ee,vikṣobhaṇavātamaṇḍali,རྣམ་པར་འཁྲུག་པར་བྱེད་པའི་རླུང་གི་དཀྱིལ་འཁོར,相亂風輪; 相亂風輪,-,,-
1b94d155cdc842b9b93cab3cefcba1c8,param anuvidhāya (parāsam anuvidhāya),ཕ་རོལ་གྱི་ཟླ་དང་མཐུན་པར་བྱས་ཏེ,順彼月; 應對作,-,,-
aa01eb068c8142958957e6a37ca7e96c,"na śravaṇapathm āgamiṣyati,  na śravaṇapathamārgam iṣyati",རྣ་ལམ་དུ་གྲགས་པར་མི་འགྱུར,夢中無名相; 當不達於耳; 耳塵未曾現; 當不聞,-,,-
0b4c6d5cb8f14250a5788995b6674f6c,kāyikaṃ balam,ལུས་ཀྱི་སྟོབས,身力,-,,-
bd6b8d103a9a4f3ea2df089a35ac41c2,kāyikaṃ daurvalyam,ལུས་ཀྱི་ཉམ་ཆུང་བ,身弱,-,,-
97123f05bba843aa821b3fffa3a44f48,kāyikaḥ klamaḥ,ལུས་ཀྱི་ངལ་བ,身乏; 身疲,-,,-
1bc6d62d995e46e5bfcb731a56c3e295,akṣuṇṇavyākaraṇam,ཁྱད་པར་ལུང་སྟོན་པ,殊勝開敕; 不損授記,-,,-
584d15af7a6444819da818e667ed67c4,suniścitam,ཤིན་ཏུ་ངེས་པའམ་ཤིན་ཏུ་གཏན་ལ་ཕབ་པའམ་ཤིན་ཏུ་བརྟགས་པ,決定; 喜決定; 最正定 ; 最詳察,-,,-
98b46bd5e7564e0b93672a3fd32629bd,vivṛtam,ཕྱེ་བའམ་གདངས་པ,開; 張,-,,-
ce330cf2f4b04d7e8e2e085f0b8a9a30,apāvṛtam,ཕྱེ་བ,開,-,,-
6ba50c729bf04583be2a9ba17b2e531d,syāt,འགྱུར་བའམ་ཡོད་པ,轉; 有,-,,-
8f21cc0453ff4f34b099687193ca7e57,saṃbādhaḥ,དོག་པའམ་ཉམ་ང་བ,窄狹; 可慎,-,,-
6a99daac8d094de0b75fe52419cc0768,vibhavaḥ,བྱེར་བའམ་འཇིག་པ,壞; 富; 遠離,-,,-
8ea63ad96f8e4c17b299720ed889a25b,saṃcintya,བསམས་བཞིན,如想; 應思,-,,-
31fd5cc59415484fb5d7298ebbcd5c95,amukaḥ,ཆེ་གེ་མོ་ཞིག,某甲,-,,-
5bb4b14ec1d4487fa38a5b6a8524787c,tulanā,གཞལ་བ,量,-,,-
5c6e5f955b6d4eb08b0b7d00aa1bd98b,māpayati,གཞལ་བ་འམ་བྱེད་པ,不量,-,,-
8ea0f032b7534b72ac1f4a8ab9902b8b,nirmātā (nirmātṛ),འཕྲུལ་པ་པོའམ་འཕྲུལ་བྱེད་པ,化; 化作者; 作化,-,,-
b1be4c5fb43f4fe7a582a7f36fa235cf,sraṣṭā (sraṣtṛ),འབྱིན་པ་པོའམ་འབྱིན་པར་བྱེད་པ,出; 生者; 出者 ; 令出者,-,,-
5e0b773bfe7b48a2b3cf7f84837fcc46,ratnam,དཀོན་མཆོག་གམ་རིན་པོ་ཆེ,希貴; 寶; 寶貝,-,,-
f5ad0c1d6d8c456ca409b4cfcb6ca47d,ratnamayaḥ,གཞི་རིན་པོ་ཆེའམ་རིན་པོ་ཆེ་ལས་གྲུབ་པའམ་རིན་པོ་ཆེ་ལས་བྱས་པའམ་རིན་པོ་ཆེའི་རང་བཞིན,寶台; 寶性; 寶 ; 自然寶 ; 寶基 ; 以寶成 ; 以寶所作 ; 其性寶 ; 寶具,-,,-
da743a1a6ee143ad9dfb29aea97c9113,siṃhavikramaḥ,སེང་གེའི་རྩལ,獅威; 師威,-,,-
5ebb9f541b974793b3e566496cb78ca2,śuciḥ,གཙང་བའམ་གཙང་སྤྲ་ཆེ་བ,淨; 大淨,-,,-
ae070806c7fa4719b667bf859e530260,anantāparyantaḥ,མཐའ་ཡས་མུ་མེད,無邊,-,,-
e1664561bcbe477dbc3f73956c97a2a1,anyatamānyatamaḥ,གང་ཡང་རུང་བ,不論那個; 如何中,-,,-
91ceead0ab1b4cd681d38742f07258cd,samādānam,ཡང་དག་པར་བླངས་པའམ་ཡིད་དམ,實取; 正受; 意實; 攝受,-,,-
0788bf29d0884a3d97146d265aba8eca,nopagacchati,ཉེ་བར་མི་རིག་གམ་ཉེ་བར་མི་འགྲོའམ་ཁས་མི་ལེན་པ,近不覺; 不近行; 近行不許; 不許諾; 不許諾,-,,-
859beb295e1e4a88b91d2c785d461fba,sahagatam,མོད་ལས་སྐྱེས་པའམ་ལྡན་པ,經中生; 俱行; 就生 ; 具,-,,-
a7c747fd9a2c41408f4c712c0d26be4c,pratipannaḥ,ཞུགས་པ,入,-,,-
2df7346c19eb49699f34ffed321d723f,lokayātrā,འཇིག་རྟེན་གྱི་ཚུལ་ལམ་སྤྱོད་པ,行世間理,-,,-
3b88804e7b794cdb8b402d747fd2ffed,jātīyaḥ,རང་བཞིན་ཅན,具自然; 類,-,,-
17b6388cfcf04fbd944cc45336605ec9,vālāgraḥ,སྐྲའི་རྩེ་མོ,髮尖; 毛端,-,,-
f3ae044e1a554d5aab2b98435dee4c9f,vālāgrakoṭiḥ,སྐྲའི་རྩེ་མོ་མཐའ་ཆ་ཤས,髮邊際; 毛尖端; 髮尖邊際 ; 分,-,,-
02be2e5b5c47417e9f55f95320576450,vālapathaḥ (bālāpathaḥ),སྐྲའི་འཁྱོན་ནམ་བྱིས་པའི་ལམ,毛端; 毛道; 劣行,-,,-
8c45b4440ab94f29b76d859711114b89,spharaṇam (sphalam),ཁྱབ་པའམ་རྒྱས་པ,遍; 遍滿; 滿,-,,-
f6e15f3b93514489aa8653a8c3d69608,sphuṭam (sphaṭam),རྒྱས་པའམ་གས་པའམ་གསལ་བ,開; 明滿,-,,-
ff6ce34487974781b5b5809d5b524e1f,pārisamantaḥ (parisamantaḥ),ཁོར་ཡུག་གམ་ཉེ་འཁོར,圍; 近繞,-,,-
04fff296c4fa479292117a510e7ead55,samantataḥ,ཀུན་ནས་འཁོར་ཡུག ༼ཀུན་ནས་སམ་ཁོར་ཡུག༽,普遍; 圍繞,-,,-
d5bd51ebe48e4c058078116eaf7ac01a,prajñāpanam,གདག་པའམ་བཅའ་བ,安上; 整理,-,,-
8fb2e5437ead4c50911d1d548e10f315,prajñāptiḥ,གདག་པའམ་བཅའ་བ,安上; 施設; 整理,-,,-
f758fddbe68a4b2dbc007d741b9a2533,bhūyasyā mātrayā,རྒྱས་པར,廣大,-,,-
f787d1d23c4843809683a69254bf24e9,kramaḥ,རིམ་པ,次第,-,,-
704e37480cb04233a7d709f4443549ff,upadhiḥ,ཕུང་པོའམ་རྫས་སམ་ཉོན་མོངས་པ,聚; 依; 物 ; 煩惱,-,,-
89313944a2a94760964ce9136f6e822d,niyamaḥ,མི་འགྱུར་བ,不轉; 決定,-,,-
b588e1d9e9ed492caec8eb9b9fb9269a,niyāmaḥ,ངེ་པར་འགྱུར་བ,定轉; 決定,-,,-
2bc1c600c15e4428bb00910495e85817,nyāmaḥ (nyāsaḥ),སྐྱོན་མེད་པ,無妨; 離生,-,,-
4cabc13a79e04a419fc27a6ac8ff6965,nyāmāvakrāntaḥ (nyasāvakrantaḥ),སྐྱོན་མེད་པར་ཞུགས་པ,入無過; 入離生,-,,-
0cb1b248d0ad4877b55eb7582dbd56d7,pratibaddhaḥ,རག་ལུས་པའམ་འབྲེལ་བའམ་བགེགས་སུ་གྱུར་བ,相連; 有靠 ; 成魔,-,,-
12d6fe342891488b96e1c8e0243c97cb,vibandhaḥ,བགེགས་སམ་གེགས,塞; 要契; 魔,-,,-
0d17377e9ab54f1db858f3375d5711e6,pratibandhaḥ,ཕྱིར་འཇིལ་བའམ་བགེགས་བྱེད་པའམ་འགོག་པའམ་བར་ཆད་བྱེད་པ,爛; 障礙; 將來壞 ; 作魔 ; 阻 ; 斷,-,,-
483ea30d49f14482a4dddbf7352ccd87,pratyavasthānam,ཕྱིར་གཞིལ་བའམ་སོ་སོར་གཞག་པ,往外推; 抗論; 分安者,-,,-
6bc792bdde3f447b8f576a3f472a8101,aṃśaḥ,ཆ,分,-,,-
a2ddaa398fb64bf0a88bd10026267414,pratyaṃśaḥ,བགོ་སྐལ་ལམ་སོ་སོའི་ཆ,運分; 各分,-,,-
61a0790e0f0a45d187779860eb69d73d,bhāgaḥ (bhagaḥ),སྐལ་བའམ་ཆ,分,-,,-
30de8777e8c14b289c0ba1e63bf909db,nivāraṇam (nivaraṇam),ཆོད་པའམ་སྒྲིབ་པ,斷; 障,-,,-
c163f4abe9be4482aa1f643a12d43518,āvaraṇam,སྒྲིབ་པ,遮障,-,,-
d5d8f622f38f408fa085295ca9ff9daf,setuḥ,སྟེགས་སམ་ཟམ་པ,台; 橋,-,,-
91dafb689b9e42ffb36c597fe3549812,kaulaḥ (kolaḥ),གཟིངས,筏,-,,-
4134547938604292b34086b0984c1061,nau,གྲུ,船,-,,-
2f2d8da3aaf948e1b2a4b855e958b461,nāvaḥ,གྲུ,船,-,,-
0c17108e25044d09abf0145f4328cc1e,gatiḥ,འགྲོ་བའམ་རྣམ་པའམ་རྟོགས་པའམ་རྟེན,有情; 相 ; 解 ; 依,-,,-
a90d18cb292f4ac087cdf62094980631,alam,རྒྱུན་ནུས་པའམ་ཆོག,嚴; 足; 力,-,,-
1e913f9295b646c69193b3d17559c7c0,nirjvaraḥ,རིམས་ནད་མེད་པ,無疫癘; 無病,-,,-
52dde2dc937a490cae24626e0fdf930e,arogaḥ,ནད་མེད་པ,無病,-,,-
bb89d77b2b3e449bacd29595d014cb18,dehī,ལུས་ཅན,具身; 有身,-,,-
e9d5d8e28c2742a7ad6b8cf78593c87d,svāpateyam,བདག་དབང་བ,主宰; 自作主宰,-,,-
b3335b15374947348c213cff02489b8d,samutthānam,ཀུན་ནས་སློང་བའམ་ཀུན་ནས་ལྡང་བྱེད,募; 等起; 普尋惹,-,,-
d74c710fbfd344f082306c95a9a6b11c,paligodhaḥ (parigodhaḥ),ཀུན་ནས་སྦགས་པའམ་མ་བྱོ་པའམ་མ་བཀྲུས་པའམ་ཆགས་པའམ་འབྲེལ་བ,諸雜; 貪著; 未灌; 障礙; 未洗 ; 速,-,,-
44358a48514444019668aabd45115be2,ācāryamuṣṭiḥ,སློབ་དཔོན་གྱི་དཔེ་མཁྱུད,師吝於法; 師拳,-,,-
b3406a293c204d519927d2fd79bfb098,dharmāntarāyaḥ,ཆོས་ཀྱི་བར་དུ་གཅོད་པ,法間斷,-,,-
ebbf2f585a224dffae5c31671efa1751,vicchandayati,མོས་པ་ཟློག་པ,令退息; 令棄捨,-,,-
25209fc45c844a669ce9bc3b0bb140dd,vicakṣuḥkaraṇāya,མིག་གིས་མི་རྩོལ་བར་བྱ་བའི་ཕྱིར,不用心看; 為令盲,-,,-
91b274ec6bf04f62b23ccf4629dc25b8,preṣitaḥ,སྐུར་རམ་བཏང,敬; 遣; 寄 ; 放,-,,-
9b09eabf175e4edc8931607f7db1c778,prakīrṇaḥ,བཀྲམ་པའམ་འཐོར་བ,擺; 散,-,,-
50c8c35048194669b1a0963b2f583b7d,viprakīrṇaḥ,རྣམ་པར་འཐོར་བའམ་རྣམ་པར་བཀྲམ་པ,大散; 大擺,-,,-
86fb5e14759d429b8cd40b3106286dd4,parijayaḥ,ཡོང་སུ་བྱང་བར་བྱས་པའམ་འདྲིས་པར་བྱ་བ,永令淨; 積集; 熟鍊; 修習,-,,-
2d159f591d1a4d80bc6371afa4c5b3bc,abhimukham,མངོན་དུ་ཕྱོགས་པ,現前; 向,-,,-
a3032c4157354973ac17977d704deca0,avavādaḥ,གདམས་པ,說; 教化; 傳,-,,-
2634e443f330401f86247e7771aebcf2,saṃsargaḥ,འདུ་འཛི,喧譁; 會,-,,-
b039cc2c8bbb44a7bc10f22a30c4db71,dāho vigacchati,ཚ་བ་མེད་པའམ་གདུང་བ་མེད་པར་འགྱུར,無煩; 無熱,-,,-
058b172d69cc4ce48950872757342fff,"bhasmitam kuryāt,  (bhasmīkuryāt,  bhasmainaṃ kuryat)",འདི་ཐལ་བར་བརླག་པའམ་རློག་པར་འགྱུར,此已誦完; 將來誦; 誦,-,,-
2113754646db4e81bcce77ebd8d07adf,rājyam,རྒྱལ་པོའི་སྲིད་དམ་ཐབས,皇圖; 法,-,,-
abef9bf81ac846de9b1fe8a8b454fbac,rājyaiśvaryādhipatyaṃ,རྒྱལ་སྲིད་ཀྱི་དབང་ཕྱུག་ལ་དབང་བྱེད་པར་འགྱུར,權皇圖自在,-,,-
9c7509cdcf19404e909398428afba754,sāmrājyam (sammājyam),རྒྱལ་སྲིད་རྒྱས་པ,皇大廣大,-,,-
850efce1dd6743208ecfd35969f0279d,sārvabhaumaḥ,ས་ཀུན་ལ་དབང་བའི་རྒྱལ་པོ,宰諸地王,-,,-
c0819d51f5244c1ba2219c40c8811929,cāturantaṃ vijitavān,མཐའ་བཞིར་རྣམ་པར་རྒྱལ་བ,四邊地王; 勝伏四方; 勝服諸王,-,,-
f42be5b3779d4a34af4163fe8dee087a,adhyāvasati,རྣལ་དུ་བཀོད་པ,復安,-,,-
ba460b816d234619b2d6b71424af3a31,paramārthasatyam,དོན་དམ་པའི་བདེན་པ,真諦; 真諦力; 第一義諦,པརམཱརཐ་ཞེས་བྱ་བ་པརམ་ནི་མཆོག་གམ་དམ་པ་། ཨརཐ་ནི་དོན་ནམ་དགོས་པ་སྟེ་། གཅིག་ཏུ་དོན་སྒྲུབ་ཅིང ༼༣༽དགོས་པ་བྱ་བའི་མཆོག་ཏུ་སྡུག་བསྔལ་ཐམས་ཅད་དང་བྲལ་བར་བྱ་བ་མྱ་ངན་ལས་འདས་པ་ལ་ཡང་བྱ་། ཡང་གཅིག་ཏུ་ན་། འཇིག་རྟེན་ལས་འདས་པའི་ཡེ་ཤེས་མཆོག་གི་དམིགས་པའི་སྤྱོད་ཡུལ་ལམ་དོན་དུ་གྱུར་པ་ཡིན་ལ་། སཏྱ་ནི་བདེན་པ་སྟེ་། འཕགས་པ་ཕྱིན་ཅི་ལོག་མེད་པར་གཟིགས ༼༤༽པ་རྣམས་ལ་མྱ་ངན་ལས་འདས་པ་དང་སྐྱེ་བ་མེད་པར་ཡང་དག་པར་བདེན་པས་ན་དོན་དམ་པའི་བདེན་པ་ཞེས་བྱ་།,,-
ee72b6c90d4a49e592cff6cba90adbb1,saṃvṛtisatyam,ཀུན་རྫོབ་ཀྱི་བདེན་པ,俗諦力; 俗諦,ཀུན་རྫོབ་དང་དོན་དམ་པའི ༼༧༽བདེན་པ་ལསṃབ༹ṛཏིསཏྱ་ཞེས་བྱ་བ་སṃབ༹ṛཡཏེ་ཨནཡཱ་ཏཏབ༹་ཞེས་བྱ་སྟེ་། རྣམ་པར་རྟོག་པ་དང་བཅས་པའི་ཤེས་པས་དངོས་པོའི་དེ་ཁོ་ན་ཉིད་མཐོང་བར་བྱ་བ་ལ་སྒྲིབ་པས་ན་ཡང་དག་སྒྲིབ་ཅེས་བྱ་། ཡང་གཅིག་ཏུ་ན་། ལོཀསṃབ༹ṛཏྱཱ་སཏྱ་ཞེས་བྱ་སྟེ་། ཆོས་ཐམས་ཅད་རང་བཞིན་མེད་ཅིང་སྟོང ༼༡༥༡ཨ༡༽པ་ལས་འཇིག་རྟེན་གྱི་ཕྱིན་ཅི་ལོག་གི་དངོས་པོ་སྐྱེ་ཞིང་འབྱུང་བར་མཐོང་བ་ལ་སོགས་པ་འང་འཇིག་རྟེན་གྱི་ཐ་སྙད་དང་གྲགས་པ་ཙམ་དུ་བདེན་པ་སྟེ་། ཀུན་གྱིས་ཤེས་ཤིང་རྫོབ་པ་ལ་བྱ་བར་དབུ་མའི་གཙུག་ལག་ལས་བཤད་། བློ་གྲོས་མི་ཟད་པས་བསྟན་པ་ལ་སོགས་པའི་ནང ༼༢༽ནས་ཇི་སྙེད་དུ་ཡི་གེ་དང་ཚིག་འབྲུས་བསྟན་པ་ཐམས་ཅད་ནི་ཀུན་རྫོབ་ཀྱི་བདེན་པའོ་ཞེས་འབྱུང་སྟེ་། མདོ་སྡེ་དང་དབུ་མའི་གཞུང་བཙན་པར་བྱ་སྟེ་། ཀུན་རྫོབ་ཀྱི་བདེན་པར་བཏགས་།,,-
552094d563c645738281d8889e377746,vyavahāraḥ,ཐ་སྙད,所有; 言說; 大概,-,,-
b240cbebac8345e3b65b103fd490b3fd,sāṃketikaḥ,བརྡར་གཏགས་པ,安象; 施設,-,,-
c3ba99438d1e4a6fa72ce1fb5f1de801,māhātmyam,ཆེ་བའམ་བདག་ཉིད་ཆེ་བ,自在; 大,-,,-
3a021bd4d5a6408c94e8cda66332fbea,pūrvikāḥ,སྔར་བྱས་པའམ་སྔར་དྲངས་པའམ་སྔོན་འདྲན་པ,昔作過; 昔作; 前; 昔引 ; 昔拔 ; 昔引過,-,,-
3389371e7b2c4c1ba7a6ab0be688e23a,madhyamapadalopam kṛtvā,བར་གྱི་ཚིག་མི་སྨོས་པར་བྱས་ཏེ,不言中語,-,,-
ba9a43da533a4e82aa0b5594db161347,ekatra sametya saṃbhūya,གཅིག་ཏུ་འདུས་སམ་ཕྲད་ནས,聚為一處; 遇後; 為一相過,-,,-
d17fd0d3e634433994238a240972d946,ekībhūtvā,གཅིག་ཏུ་འདུས་ནས,收為一處,-,,-
8901d01752a94ca0bd541ff8cd114b52,tajjātīyaḥ,དེ་དང་འདྲ་བར,如些; 彼類; 相彼,-,,-
e39c3d121db94b2d9db71d2dd03a3e0a,tadvidheyatvāt,དེ་ལ་རག་ལུས་པ་ཞེའམ་བསྐོས་པ་བཞིན་བྱེད་པ,隨使在於彼; 在於彼; 尊命遵; 尊命,-,,-
c3245a24d5704a18863df41f9174a1e1,anvarthaḥ,དོན་དང་མཐུན་པ,順義,-,,-
a252a4bd09554836b48eae0c6050245f,yugam,ཟུང་ངམ་ཕྲུགས,雙; 整,-,,-
1be4108002864a6395c5e3ffff4b5c2a,yugapat,ཅིག་ཅར་ཞེའམ་ལན་ཅིག་ཅེའམ་མཉམ་པ,忽然; 一時; 一遵; 俱時; 平等 ; 一齊 ; 一遭 ; 平等,-,,-
81ab4bc814874b3b9661220d5bb7ab7a,lokasaṃjñā,འཇིག་རྟེན་གྱི་མིང་དུ་བཏགས་པའམ་འཇིག་རྟེན་གྱི་ཐ་སྙད་དུ,安世間名; 世間所有,-,,-
e863e13048a74d83adc882a14260e2f4,āśutaravṛttiḥ,ཤིང་ཏུ་མྱུར་བར་འཇུག་པ,疾速進,-,,-
7e8c940cbef44fe7a43dff6074054e80,itaretarāntarbhāvaḥ,གཅིག་གི་ནང་དུ་གཅིག་བསྡུས་བ,一收入一中,-,,-
f2c9c4467a3e44b984a78d7cd86e846e,kādācitkatvāt (kadācitkatvāt),རེས་འགའ་འབྱུང་བ་ཞེའམ་ལན་འགའ་འབྱུང་བའི་ཕྱིར,為幾回出; 出 ; 有遭出,-,,-
25129445898341d5b2a23c8e76df448d,pratipādyam,གོས་པར་བྱ་བའམ་བསྒྲུབ་བར་བྱ་བའམ་བསྟན་པར་བྱ་བ,妙察妙行; 所染 ; 所行 ; 所示,-,,-
84c4577b04194ddaadee3a37a23218cf,sampradhāryam,ལེགས་པར་དཔྱད་པའམ་ལེགས་པར་འགྲོ་བ,妙觀察行; 勉觀察 ; 累商量,-,,-
9a970c5f9d264b70aed801a5dbad215f,yathāyogam,ཇི་ལྟར་རིགས་པའམ་ཇི་ལྟར་འབྱོར་པ,隨機; 隨其所得,-,,-
fddc54c2e9894f2e992fae23194a0a00,aghaḥ,བརྩགས་པའམ་སྡིག་པ,集; 罪,-,,-
8cb9278427b645b2bfce70a62e518595,avadhāraṇam,ངེས་པར་གཟུང་བ,定執,-,,-
525f13b43ee84d6e92c2ca3df537f461,anirdhāraṇam,དམིགས་ཀྱིས་དབྱེ་བ,相分別; 特分別,-,,-
d0453ee579104b569416d43c7573efbf,bvidhāraṇam,དམིགས་ཀྱིས་དབྱེ་བ,特分別; 相分別,-,,-
ccec463135e840a6bc757f0fcae90a63,avinirbhāvavarti (avinirbhāgavarti),ཐད་དད་དུ་མི་འཇུག་པའམ་མི་གནས་པ,各不相入; 不住,-,,-
8be2a3055c49479eb9d020cc115316d9,saṃkāśaḥ,འདྲ་བ,如,-,,-
950f6535217340969018004323c1b7a9,ānulomikī kṣāntiḥ,རྗེས་སུ་མཐུན་པའི་བཟོད་པ,隨順忍,-,,-
b9053a34445643a78ae37a67f01c1024,pṛṣṭhalabdhaḥ,རྗེས་ལ་ཐོབ་པ,隨得入,-,,-
f5d5da45114a4b838217cb0172a6ffb1,avagāhya,ཞུགས་ནས་སམ་རྟོགས་ནས,入解; 入後解; 後解,-,,-
6ba523da6b004c3ab0be1c4216786013,duṣprasahaḥ (duṣṭasaha),བཟོད་པར་དཀའ་བ,難忍,-,,-
8a12a658feab466996c9238384617c01,durāsadaḥ (durāsahaḥ),བསྙེན་པར་དཀའ་བ,難敬; 難親,-,,-
081c88a6facd48aabd33e299ed3b0fb4,iṣṭaḥ,འདོད་པའམ་སྡུག་པ,欲苦; 可愛; 欲 ; 苦,-,,-
